bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,product,timestamp
218,0,214,0,CHADS_STOCKS,9900
90,0,86,0,JOHNS_STOCKS,9900
209,5,201,6,CASTLE_STOCKS,9900
146,0,142,0,CUTHS_STOCKS,9900
95,0,93,2,HATFIELD_STOCKS,10000
90,2,88,2,COLLINGWOOD_STOCKS,10000
217,0,215,4,CHADS_STOCKS,10000
91,1,89,0,JOHNS_STOCKS,10000
209,7,201,3,CASTLE_STOCKS,10000
146,1,142,1,CUTHS_STOCKS,10000
96,1,92,0,HATFIELD_STOCKS,10100
91,1,87,1,COLLINGWOOD_STOCKS,10100
214,1,210,2,CHADS_STOCKS,10100
89,0,87,0,JOHNS_STOCKS,10100
209,8,201,6,CASTLE_STOCKS,10100
145,1,141,3,CUTHS_STOCKS,10100
95,0,91,0,HATFIELD_STOCKS,10200
91,1,87,1,COLLINGWOOD_STOCKS,10200
214,4,210,4,CHADS_STOCKS,10200
93,0,89,0,JOHNS_STOCKS,10200
209,1,201,4,CASTLE_STOCKS,10200
143,0,141,0,CUTHS_STOCKS,10200
95,0,91,0,HATFIELD_STOCKS,10300
90,0,86,0,COLLINGWOOD_STOCKS,10300
213,1,209,1,CHADS_STOCKS,10300
93,0,91,1,JOHNS_STOCKS,10300
209,4,201,4,CASTLE_STOCKS,10300
146,1,142,0,CUTHS_STOCKS,10300
95,2,91,1,HATFIELD_STOCKS,10400
90,0,86,4,COLLINGWOOD_STOCKS,10400
211,4,207,2,CHADS_STOCKS,10400
93,1,89,2,JOHNS_STOCKS,10400
208,0,200,0,CASTLE_STOCKS,10400
144,0,142,2,CUTHS_STOCKS,10400
95,0,93,3,HATFIELD_STOCKS,10500
90,0,86,2,COLLINGWOOD_STOCKS,10500
211,0,209,2,CHADS_STOCKS,10500
89,2,87,0,JOHNS_STOCKS,10500
209,0,201,0,CASTLE_STOCKS,10500
145,0,141,0,CUTHS_STOCKS,10500
96,2,94,2,HATFIELD_STOCKS,10600
91,0,89,0,COLLINGWOOD_STOCKS,10600
209,1,205,1,CHADS_STOCKS,10600
89,0,87,0,JOHNS_STOCKS,10600
209,8,201,2,CASTLE_STOCKS,10600
144,3,142,2,CUTHS_STOCKS,10600
98,3,94,3,HATFIELD_STOCKS,10700
91,0,89,0,COLLINGWOOD_STOCKS,10700
209,0,205,0,CHADS_STOCKS,10700
89,2,87,1,JOHNS_STOCKS,10700
209,2,201,2,CASTLE_STOCKS,10700
144,1,142,1,CUTHS_STOCKS,10700
97,2,95,3,HATFIELD_STOCKS,10800
93,0,89,0,COLLINGWOOD_STOCKS,10800
209,0,207,1,CHADS_STOCKS,10800
90,1,88,1,JOHNS_STOCKS,10800
208,1,202,4,CASTLE_STOCKS,10800
146,0,142,0,CUTHS_STOCKS,10800
100,0,96,2,HATFIELD_STOCKS,10900
94,0,90,1,COLLINGWOOD_STOCKS,10900
210,0,206,0,CHADS_STOCKS,10900
91,0,87,0,JOHNS_STOCKS,10900
208,2,202,5,CASTLE_STOCKS,10900
144,1,142,0,CUTHS_STOCKS,10900
99,4,97,3,HATFIELD_STOCKS,11000
93,0,91,0,COLLINGWOOD_STOCKS,11000
209,0,207,0,CHADS_STOCKS,11000
88,0,86,1,JOHNS_STOCKS,11000
208,1,200,0,CASTLE_STOCKS,11000
144,1,140,2,CUTHS_STOCKS,11000
100,0,96,0,HATFIELD_STOCKS,11100
94,1,90,1,COLLINGWOOD_STOCKS,11100
211,0,207,1,CHADS_STOCKS,11100
88,2,86,2,JOHNS_STOCKS,11100
208,4,202,4,CASTLE_STOCKS,11100
144,4,140,0,CUTHS_STOCKS,11100
100,0,96,0,HATFIELD_STOCKS,11200
94,2,90,0,COLLINGWOOD_STOCKS,11200
211,1,207,1,CHADS_STOCKS,11200
89,2,87,3,JOHNS_STOCKS,11200
209,0,201,0,CASTLE_STOCKS,11200
143,0,141,0,CUTHS_STOCKS,11200
99,3,95,0,HATFIELD_STOCKS,11300
94,0,90,0,COLLINGWOOD_STOCKS,11300
208,1,204,2,CHADS_STOCKS,11300
87,2,85,1,JOHNS_STOCKS,11300
207,3,201,4,CASTLE_STOCKS,11300
144,0,140,0,CUTHS_STOCKS,11300
98,0,94,0,HATFIELD_STOCKS,11400
94,0,90,3,COLLINGWOOD_STOCKS,11400
209,1,205,0,CHADS_STOCKS,11400
89,1,85,1,JOHNS_STOCKS,11400
209,4,201,10,CASTLE_STOCKS,11400
143,0,139,1,CUTHS_STOCKS,11400
98,0,96,0,HATFIELD_STOCKS,11500
93,3,91,0,COLLINGWOOD_STOCKS,11500
207,0,205,1,CHADS_STOCKS,11500
89,0,85,0,JOHNS_STOCKS,11500
207,7,201,2,CASTLE_STOCKS,11500
143,3,141,1,CUTHS_STOCKS,11500
98,2,96,2,HATFIELD_STOCKS,11600
95,0,91,0,COLLINGWOOD_STOCKS,11600
209,1,205,0,CHADS_STOCKS,11600
88,3,84,2,JOHNS_STOCKS,11600
208,6,200,5,CASTLE_STOCKS,11600
144,0,140,0,CUTHS_STOCKS,11600
99,0,95,0,HATFIELD_STOCKS,11700
94,0,92,0,COLLINGWOOD_STOCKS,11700
208,1,206,1,CHADS_STOCKS,11700
88,0,84,0,JOHNS_STOCKS,11700
207,0,201,0,CASTLE_STOCKS,11700
144,0,140,0,CUTHS_STOCKS,11700
99,1,95,0,HATFIELD_STOCKS,11800
94,2,90,0,COLLINGWOOD_STOCKS,11800
207,0,203,0,CHADS_STOCKS,11800
89,0,85,0,JOHNS_STOCKS,11800
208,7,200,12,CASTLE_STOCKS,11800
144,0,142,0,CUTHS_STOCKS,11800
101,1,97,0,HATFIELD_STOCKS,11900
96,0,92,2,COLLINGWOOD_STOCKS,11900
207,0,205,0,CHADS_STOCKS,11900
88,2,86,1,JOHNS_STOCKS,11900
207,0,201,2,CASTLE_STOCKS,11900
145,0,141,0,CUTHS_STOCKS,11900
99,0,97,0,HATFIELD_STOCKS,12000
95,0,91,0,COLLINGWOOD_STOCKS,12000
210,0,206,0,CHADS_STOCKS,12000
91,0,87,0,JOHNS_STOCKS,12000
207,2,199,1,CASTLE_STOCKS,12000
144,2,140,2,CUTHS_STOCKS,12000
100,0,96,1,HATFIELD_STOCKS,12100
94,0,92,0,COLLINGWOOD_STOCKS,12100
209,1,207,1,CHADS_STOCKS,12100
92,0,88,0,JOHNS_STOCKS,12100
207,3,199,4,CASTLE_STOCKS,12100
142,1,140,0,CUTHS_STOCKS,12100
100,0,98,0,HATFIELD_STOCKS,12200
95,1,91,1,COLLINGWOOD_STOCKS,12200
209,0,207,0,CHADS_STOCKS,12200
91,2,89,0,JOHNS_STOCKS,12200
206,5,200,4,CASTLE_STOCKS,12200
143,0,139,0,CUTHS_STOCKS,12200
100,0,98,0,HATFIELD_STOCKS,12300
95,2,93,4,COLLINGWOOD_STOCKS,12300
209,0,207,1,CHADS_STOCKS,12300
93,0,89,0,JOHNS_STOCKS,12300
206,5,198,1,CASTLE_STOCKS,12300
143,0,139,0,CUTHS_STOCKS,12300
100,0,98,0,HATFIELD_STOCKS,12400
95,1,93,2,COLLINGWOOD_STOCKS,12400
209,0,205,0,CHADS_STOCKS,12400
92,3,90,3,JOHNS_STOCKS,12400
205,6,199,10,CASTLE_STOCKS,12400
143,0,139,0,CUTHS_STOCKS,12400
101,3,97,0,HATFIELD_STOCKS,12500
96,0,92,0,COLLINGWOOD_STOCKS,12500
209,1,207,0,CHADS_STOCKS,12500
94,1,92,0,JOHNS_STOCKS,12500
207,8,199,9,CASTLE_STOCKS,12500
141,2,139,1,CUTHS_STOCKS,12500
102,1,98,0,HATFIELD_STOCKS,12600
96,0,94,1,COLLINGWOOD_STOCKS,12600
210,0,206,1,CHADS_STOCKS,12600
94,3,92,1,JOHNS_STOCKS,12600
207,10,199,9,CASTLE_STOCKS,12600
142,1,138,0,CUTHS_STOCKS,12600
101,2,99,2,HATFIELD_STOCKS,12700
98,0,94,3,COLLINGWOOD_STOCKS,12700
208,1,206,2,CHADS_STOCKS,12700
94,0,90,1,JOHNS_STOCKS,12700
207,0,199,0,CASTLE_STOCKS,12700
140,0,138,0,CUTHS_STOCKS,12700
102,0,98,0,HATFIELD_STOCKS,12800
97,1,93,3,COLLINGWOOD_STOCKS,12800
210,1,206,2,CHADS_STOCKS,12800
94,2,92,2,JOHNS_STOCKS,12800
207,6,199,5,CASTLE_STOCKS,12800
142,0,138,0,CUTHS_STOCKS,12800
101,3,99,1,HATFIELD_STOCKS,12900
97,1,93,1,COLLINGWOOD_STOCKS,12900
208,2,204,1,CHADS_STOCKS,12900
94,0,90,0,JOHNS_STOCKS,12900
207,1,199,2,CASTLE_STOCKS,12900
139,1,137,0,CUTHS_STOCKS,12900
100,2,98,0,HATFIELD_STOCKS,13000
97,1,93,4,COLLINGWOOD_STOCKS,13000
208,0,204,0,CHADS_STOCKS,13000
94,1,90,1,JOHNS_STOCKS,13000
207,9,199,4,CASTLE_STOCKS,13000
141,0,137,0,CUTHS_STOCKS,13000
100,0,96,0,HATFIELD_STOCKS,13100
96,0,94,0,COLLINGWOOD_STOCKS,13100
207,1,203,1,CHADS_STOCKS,13100
93,1,89,1,JOHNS_STOCKS,13100
207,5,199,8,CASTLE_STOCKS,13100
139,3,137,0,CUTHS_STOCKS,13100
99,0,97,0,HATFIELD_STOCKS,13200
95,0,93,0,COLLINGWOOD_STOCKS,13200
207,2,203,1,CHADS_STOCKS,13200
93,0,91,1,JOHNS_STOCKS,13200
207,7,199,6,CASTLE_STOCKS,13200
141,4,137,1,CUTHS_STOCKS,13200
101,1,97,0,HATFIELD_STOCKS,13300
97,0,93,0,COLLINGWOOD_STOCKS,13300
207,0,203,0,CHADS_STOCKS,13300
94,0,90,2,JOHNS_STOCKS,13300
207,9,199,1,CASTLE_STOCKS,13300
140,0,136,0,CUTHS_STOCKS,13300
102,0,98,0,HATFIELD_STOCKS,13400
96,1,94,1,COLLINGWOOD_STOCKS,13400
206,1,202,1,CHADS_STOCKS,13400
92,0,88,1,JOHNS_STOCKS,13400
207,9,199,7,CASTLE_STOCKS,13400
139,2,135,0,CUTHS_STOCKS,13400
100,0,98,3,HATFIELD_STOCKS,13500
96,2,92,2,COLLINGWOOD_STOCKS,13500
205,0,201,1,CHADS_STOCKS,13500
90,2,86,1,JOHNS_STOCKS,13500
207,2,199,0,CASTLE_STOCKS,13500
138,0,134,0,CUTHS_STOCKS,13500
100,0,98,0,HATFIELD_STOCKS,13600
95,3,93,3,COLLINGWOOD_STOCKS,13600
204,2,200,4,CHADS_STOCKS,13600
89,2,87,1,JOHNS_STOCKS,13600
206,1,198,7,CASTLE_STOCKS,13600
136,2,134,2,CUTHS_STOCKS,13600
100,1,96,0,HATFIELD_STOCKS,13700
95,1,91,2,COLLINGWOOD_STOCKS,13700
205,0,201,2,CHADS_STOCKS,13700
90,3,86,2,JOHNS_STOCKS,13700
206,1,198,3,CASTLE_STOCKS,13700
136,2,134,1,CUTHS_STOCKS,13700
99,0,95,0,HATFIELD_STOCKS,13800
95,0,91,0,COLLINGWOOD_STOCKS,13800
205,0,203,0,CHADS_STOCKS,13800
90,0,88,0,JOHNS_STOCKS,13800
206,1,198,1,CASTLE_STOCKS,13800
136,4,134,4,CUTHS_STOCKS,13800
100,0,96,0,HATFIELD_STOCKS,13900
95,0,91,1,COLLINGWOOD_STOCKS,13900
206,1,202,1,CHADS_STOCKS,13900
89,2,87,1,JOHNS_STOCKS,13900
205,6,199,4,CASTLE_STOCKS,13900
137,0,133,0,CUTHS_STOCKS,13900
100,0,96,0,HATFIELD_STOCKS,14000
96,1,92,2,COLLINGWOOD_STOCKS,14000
204,3,202,4,CHADS_STOCKS,14000
91,0,87,0,JOHNS_STOCKS,14000
206,0,198,0,CASTLE_STOCKS,14000
139,1,135,0,CUTHS_STOCKS,14000
100,1,96,0,HATFIELD_STOCKS,14100
96,1,92,3,COLLINGWOOD_STOCKS,14100
205,0,201,0,CHADS_STOCKS,14100
89,0,85,0,JOHNS_STOCKS,14100
205,10,199,5,CASTLE_STOCKS,14100
139,0,135,0,CUTHS_STOCKS,14100
99,2,97,0,HATFIELD_STOCKS,14200
95,0,93,0,COLLINGWOOD_STOCKS,14200
203,0,199,0,CHADS_STOCKS,14200
89,0,87,1,JOHNS_STOCKS,14200
206,4,198,0,CASTLE_STOCKS,14200
140,0,136,2,CUTHS_STOCKS,14200
100,0,96,2,HATFIELD_STOCKS,14300
96,1,92,1,COLLINGWOOD_STOCKS,14300
204,0,200,1,CHADS_STOCKS,14300
89,0,87,0,JOHNS_STOCKS,14300
206,3,198,3,CASTLE_STOCKS,14300
139,1,135,1,CUTHS_STOCKS,14300
100,0,96,0,HATFIELD_STOCKS,14400
95,0,93,0,COLLINGWOOD_STOCKS,14400
203,0,201,0,CHADS_STOCKS,14400
91,2,87,0,JOHNS_STOCKS,14400
206,4,198,6,CASTLE_STOCKS,14400
139,0,135,0,CUTHS_STOCKS,14400
99,0,97,1,HATFIELD_STOCKS,14500
94,1,92,0,COLLINGWOOD_STOCKS,14500
204,3,200,1,CHADS_STOCKS,14500
89,1,85,0,JOHNS_STOCKS,14500
206,0,198,1,CASTLE_STOCKS,14500
138,0,136,0,CUTHS_STOCKS,14500
100,2,96,1,HATFIELD_STOCKS,14600
96,0,94,2,COLLINGWOOD_STOCKS,14600
205,4,203,0,CHADS_STOCKS,14600
88,1,84,1,JOHNS_STOCKS,14600
205,3,197,5,CASTLE_STOCKS,14600
139,0,135,0,CUTHS_STOCKS,14600
100,3,98,1,HATFIELD_STOCKS,14700
98,1,94,3,COLLINGWOOD_STOCKS,14700
206,1,202,3,CHADS_STOCKS,14700
86,4,84,1,JOHNS_STOCKS,14700
206,0,198,0,CASTLE_STOCKS,14700
138,0,136,2,CUTHS_STOCKS,14700
100,3,98,4,HATFIELD_STOCKS,14800
97,1,93,0,COLLINGWOOD_STOCKS,14800
205,2,201,2,CHADS_STOCKS,14800
88,0,84,1,JOHNS_STOCKS,14800
204,6,198,2,CASTLE_STOCKS,14800
138,0,136,0,CUTHS_STOCKS,14800
101,0,97,0,HATFIELD_STOCKS,14900
97,0,93,0,COLLINGWOOD_STOCKS,14900
205,1,201,0,CHADS_STOCKS,14900
89,0,85,1,JOHNS_STOCKS,14900
204,11,198,0,CASTLE_STOCKS,14900
138,1,136,0,CUTHS_STOCKS,14900
100,1,96,3,HATFIELD_STOCKS,15000
97,2,93,0,COLLINGWOOD_STOCKS,15000
203,0,201,0,CHADS_STOCKS,15000
89,0,85,0,JOHNS_STOCKS,15000
204,8,196,3,CASTLE_STOCKS,15000
137,0,135,2,CUTHS_STOCKS,15000
99,1,97,2,HATFIELD_STOCKS,15100
97,1,93,1,COLLINGWOOD_STOCKS,15100
204,0,202,0,CHADS_STOCKS,15100
90,0,86,0,JOHNS_STOCKS,15100
205,3,197,2,CASTLE_STOCKS,15100
139,0,135,0,CUTHS_STOCKS,15100
100,0,96,2,HATFIELD_STOCKS,15200
97,0,93,0,COLLINGWOOD_STOCKS,15200
205,0,203,0,CHADS_STOCKS,15200
90,3,86,1,JOHNS_STOCKS,15200
205,1,197,2,CASTLE_STOCKS,15200
138,3,136,2,CUTHS_STOCKS,15200
100,4,96,2,HATFIELD_STOCKS,15300
97,1,93,0,COLLINGWOOD_STOCKS,15300
206,0,202,1,CHADS_STOCKS,15300
90,0,86,0,JOHNS_STOCKS,15300
205,3,197,7,CASTLE_STOCKS,15300
137,0,135,0,CUTHS_STOCKS,15300
102,0,98,0,HATFIELD_STOCKS,15400
97,1,95,0,COLLINGWOOD_STOCKS,15400
205,0,203,0,CHADS_STOCKS,15400
91,0,87,0,JOHNS_STOCKS,15400
205,0,199,1,CASTLE_STOCKS,15400
139,0,135,0,CUTHS_STOCKS,15400
101,0,97,0,HATFIELD_STOCKS,15500
97,0,93,0,COLLINGWOOD_STOCKS,15500
207,0,203,0,CHADS_STOCKS,15500
92,0,88,0,JOHNS_STOCKS,15500
206,2,198,1,CASTLE_STOCKS,15500
139,1,137,0,CUTHS_STOCKS,15500
102,0,98,0,HATFIELD_STOCKS,15600
98,0,96,2,COLLINGWOOD_STOCKS,15600
205,0,201,0,CHADS_STOCKS,15600
91,0,87,0,JOHNS_STOCKS,15600
205,6,197,1,CASTLE_STOCKS,15600
138,1,134,1,CUTHS_STOCKS,15600
102,0,98,0,HATFIELD_STOCKS,15700
98,0,94,2,COLLINGWOOD_STOCKS,15700
202,0,198,0,CHADS_STOCKS,15700
91,0,89,0,JOHNS_STOCKS,15700
204,0,198,0,CASTLE_STOCKS,15700
139,0,135,0,CUTHS_STOCKS,15700
100,0,98,0,HATFIELD_STOCKS,15800
96,3,94,3,COLLINGWOOD_STOCKS,15800
203,4,201,0,CHADS_STOCKS,15800
93,0,89,0,JOHNS_STOCKS,15800
206,1,198,6,CASTLE_STOCKS,15800
140,2,136,4,CUTHS_STOCKS,15800
101,3,99,1,HATFIELD_STOCKS,15900
96,2,94,0,COLLINGWOOD_STOCKS,15900
201,0,199,1,CHADS_STOCKS,15900
92,2,88,1,JOHNS_STOCKS,15900
205,0,197,2,CASTLE_STOCKS,15900
139,0,135,0,CUTHS_STOCKS,15900
103,0,99,0,HATFIELD_STOCKS,16000
98,2,94,1,COLLINGWOOD_STOCKS,16000
202,0,198,1,CHADS_STOCKS,16000
90,2,88,2,JOHNS_STOCKS,16000
204,0,198,0,CASTLE_STOCKS,16000
139,0,135,3,CUTHS_STOCKS,16000
103,1,99,1,HATFIELD_STOCKS,16100
97,1,93,0,COLLINGWOOD_STOCKS,16100
200,0,196,0,CHADS_STOCKS,16100
93,1,89,2,JOHNS_STOCKS,16100
205,9,197,13,CASTLE_STOCKS,16100
139,4,135,0,CUTHS_STOCKS,16100
102,1,98,0,HATFIELD_STOCKS,16200
97,1,93,2,COLLINGWOOD_STOCKS,16200
201,0,199,0,CHADS_STOCKS,16200
95,0,91,0,JOHNS_STOCKS,16200
205,1,199,4,CASTLE_STOCKS,16200
139,2,135,0,CUTHS_STOCKS,16200
102,0,98,0,HATFIELD_STOCKS,16300
96,1,92,0,COLLINGWOOD_STOCKS,16300
202,0,198,1,CHADS_STOCKS,16300
97,1,93,0,JOHNS_STOCKS,16300
205,3,199,3,CASTLE_STOCKS,16300
139,1,135,0,CUTHS_STOCKS,16300
102,2,98,3,HATFIELD_STOCKS,16400
96,0,92,1,COLLINGWOOD_STOCKS,16400
200,0,198,1,CHADS_STOCKS,16400
97,0,95,0,JOHNS_STOCKS,16400
206,2,198,6,CASTLE_STOCKS,16400
139,1,135,1,CUTHS_STOCKS,16400
100,0,98,0,HATFIELD_STOCKS,16500
95,0,91,1,COLLINGWOOD_STOCKS,16500
202,0,198,0,CHADS_STOCKS,16500
96,3,92,0,JOHNS_STOCKS,16500
206,1,198,2,CASTLE_STOCKS,16500
139,1,135,0,CUTHS_STOCKS,16500
99,0,97,0,HATFIELD_STOCKS,16600
96,0,92,0,COLLINGWOOD_STOCKS,16600
203,0,199,0,CHADS_STOCKS,16600
95,2,91,2,JOHNS_STOCKS,16600
206,3,198,3,CASTLE_STOCKS,16600
139,1,137,0,CUTHS_STOCKS,16600
98,0,96,0,HATFIELD_STOCKS,16700
94,2,92,3,COLLINGWOOD_STOCKS,16700
201,2,199,0,CHADS_STOCKS,16700
94,1,90,1,JOHNS_STOCKS,16700
206,5,198,3,CASTLE_STOCKS,16700
141,0,137,0,CUTHS_STOCKS,16700
99,0,95,0,HATFIELD_STOCKS,16800
93,0,91,0,COLLINGWOOD_STOCKS,16800
199,0,197,0,CHADS_STOCKS,16800
94,2,92,4,JOHNS_STOCKS,16800
206,0,198,0,CASTLE_STOCKS,16800
141,0,139,1,CUTHS_STOCKS,16800
98,1,94,0,HATFIELD_STOCKS,16900
94,0,90,0,COLLINGWOOD_STOCKS,16900
202,0,198,0,CHADS_STOCKS,16900
96,0,92,2,JOHNS_STOCKS,16900
206,10,198,4,CASTLE_STOCKS,16900
142,0,138,4,CUTHS_STOCKS,16900
97,0,95,0,HATFIELD_STOCKS,17000
94,1,90,1,COLLINGWOOD_STOCKS,17000
202,0,200,1,CHADS_STOCKS,17000
97,0,95,2,JOHNS_STOCKS,17000
205,13,197,9,CASTLE_STOCKS,17000
142,0,138,0,CUTHS_STOCKS,17000
98,1,94,1,HATFIELD_STOCKS,17100
93,0,91,0,COLLINGWOOD_STOCKS,17100
204,2,200,0,CHADS_STOCKS,17100
97,0,95,0,JOHNS_STOCKS,17100
205,0,197,0,CASTLE_STOCKS,17100
141,2,139,1,CUTHS_STOCKS,17100
98,1,96,0,HATFIELD_STOCKS,17200
95,0,93,0,COLLINGWOOD_STOCKS,17200
204,0,200,0,CHADS_STOCKS,17200
97,1,93,2,JOHNS_STOCKS,17200
204,1,198,1,CASTLE_STOCKS,17200
141,0,139,0,CUTHS_STOCKS,17200
99,0,95,0,HATFIELD_STOCKS,17300
96,0,92,0,COLLINGWOOD_STOCKS,17300
205,3,201,3,CHADS_STOCKS,17300
97,0,93,0,JOHNS_STOCKS,17300
205,1,197,0,CASTLE_STOCKS,17300
142,4,138,3,CUTHS_STOCKS,17300
100,2,96,0,HATFIELD_STOCKS,17400
97,0,93,1,COLLINGWOOD_STOCKS,17400
203,0,199,0,CHADS_STOCKS,17400
98,0,94,1,JOHNS_STOCKS,17400
205,2,199,1,CASTLE_STOCKS,17400
141,0,139,2,CUTHS_STOCKS,17400
100,0,96,0,HATFIELD_STOCKS,17500
96,1,94,2,COLLINGWOOD_STOCKS,17500
202,3,198,1,CHADS_STOCKS,17500
96,1,92,0,JOHNS_STOCKS,17500
206,3,198,12,CASTLE_STOCKS,17500
141,4,137,0,CUTHS_STOCKS,17500
100,1,96,2,HATFIELD_STOCKS,17600
97,3,95,2,COLLINGWOOD_STOCKS,17600
201,2,197,2,CHADS_STOCKS,17600
97,0,93,1,JOHNS_STOCKS,17600
206,0,198,1,CASTLE_STOCKS,17600
140,0,136,0,CUTHS_STOCKS,17600
98,0,96,1,HATFIELD_STOCKS,17700
95,4,93,1,COLLINGWOOD_STOCKS,17700
201,0,199,3,CHADS_STOCKS,17700
97,0,95,0,JOHNS_STOCKS,17700
206,1,198,9,CASTLE_STOCKS,17700
140,1,138,1,CUTHS_STOCKS,17700
99,0,95,0,HATFIELD_STOCKS,17800
96,0,92,1,COLLINGWOOD_STOCKS,17800
200,0,196,0,CHADS_STOCKS,17800
97,0,93,0,JOHNS_STOCKS,17800
206,4,198,2,CASTLE_STOCKS,17800
139,1,137,0,CUTHS_STOCKS,17800
100,1,96,0,HATFIELD_STOCKS,17900
97,0,93,0,COLLINGWOOD_STOCKS,17900
198,3,196,0,CHADS_STOCKS,17900
97,0,93,1,JOHNS_STOCKS,17900
204,3,198,7,CASTLE_STOCKS,17900
139,0,137,3,CUTHS_STOCKS,17900
99,1,95,1,HATFIELD_STOCKS,18000
97,0,93,0,COLLINGWOOD_STOCKS,18000
201,3,197,2,CHADS_STOCKS,18000
97,2,93,3,JOHNS_STOCKS,18000
204,6,198,9,CASTLE_STOCKS,18000
140,0,136,0,CUTHS_STOCKS,18000
98,1,94,0,HATFIELD_STOCKS,18100
96,0,92,0,COLLINGWOOD_STOCKS,18100
202,1,198,1,CHADS_STOCKS,18100
97,3,95,2,JOHNS_STOCKS,18100
204,1,198,3,CASTLE_STOCKS,18100
140,0,136,1,CUTHS_STOCKS,18100
99,4,95,3,HATFIELD_STOCKS,18200
96,0,92,0,COLLINGWOOD_STOCKS,18200
200,0,198,0,CHADS_STOCKS,18200
97,1,93,0,JOHNS_STOCKS,18200
205,4,197,4,CASTLE_STOCKS,18200
138,0,136,0,CUTHS_STOCKS,18200
97,2,95,4,HATFIELD_STOCKS,18300
95,1,91,0,COLLINGWOOD_STOCKS,18300
201,0,199,0,CHADS_STOCKS,18300
97,0,93,0,JOHNS_STOCKS,18300
204,4,196,0,CASTLE_STOCKS,18300
139,3,135,2,CUTHS_STOCKS,18300
98,0,94,0,HATFIELD_STOCKS,18400
96,1,92,1,COLLINGWOOD_STOCKS,18400
200,3,196,0,CHADS_STOCKS,18400
98,0,94,0,JOHNS_STOCKS,18400
205,2,197,1,CASTLE_STOCKS,18400
139,1,137,1,CUTHS_STOCKS,18400
98,0,94,0,HATFIELD_STOCKS,18500
96,2,92,0,COLLINGWOOD_STOCKS,18500
200,0,196,0,CHADS_STOCKS,18500
100,3,96,2,JOHNS_STOCKS,18500
205,2,197,1,CASTLE_STOCKS,18500
140,0,136,0,CUTHS_STOCKS,18500
98,1,96,0,HATFIELD_STOCKS,18600
95,1,93,0,COLLINGWOOD_STOCKS,18600
200,1,198,2,CHADS_STOCKS,18600
99,0,97,1,JOHNS_STOCKS,18600
206,4,198,3,CASTLE_STOCKS,18600
141,2,137,3,CUTHS_STOCKS,18600
98,0,96,0,HATFIELD_STOCKS,18700
94,2,92,3,COLLINGWOOD_STOCKS,18700
201,1,199,1,CHADS_STOCKS,18700
98,1,96,3,JOHNS_STOCKS,18700
207,0,199,0,CASTLE_STOCKS,18700
141,0,137,0,CUTHS_STOCKS,18700
99,0,95,1,HATFIELD_STOCKS,18800
94,0,92,0,COLLINGWOOD_STOCKS,18800
201,0,199,1,CHADS_STOCKS,18800
98,0,94,0,JOHNS_STOCKS,18800
206,2,200,1,CASTLE_STOCKS,18800
140,1,138,1,CUTHS_STOCKS,18800
99,4,95,2,HATFIELD_STOCKS,18900
96,1,92,1,COLLINGWOOD_STOCKS,18900
201,0,199,0,CHADS_STOCKS,18900
99,4,95,0,JOHNS_STOCKS,18900
207,0,199,0,CASTLE_STOCKS,18900
141,0,139,0,CUTHS_STOCKS,18900
98,0,96,0,HATFIELD_STOCKS,19000
95,1,91,1,COLLINGWOOD_STOCKS,19000
201,0,199,0,CHADS_STOCKS,19000
98,1,96,1,JOHNS_STOCKS,19000
206,6,200,7,CASTLE_STOCKS,19000
143,0,139,0,CUTHS_STOCKS,19000
98,2,96,1,HATFIELD_STOCKS,19100
94,0,90,0,COLLINGWOOD_STOCKS,19100
200,0,196,0,CHADS_STOCKS,19100
99,2,97,1,JOHNS_STOCKS,19100
206,6,200,6,CASTLE_STOCKS,19100
143,0,139,3,CUTHS_STOCKS,19100
98,1,94,0,HATFIELD_STOCKS,19200
94,0,90,0,COLLINGWOOD_STOCKS,19200
199,0,197,0,CHADS_STOCKS,19200
100,0,96,0,JOHNS_STOCKS,19200
207,7,199,7,CASTLE_STOCKS,19200
143,0,139,1,CUTHS_STOCKS,19200
98,2,94,3,HATFIELD_STOCKS,19300
94,0,90,2,COLLINGWOOD_STOCKS,19300
202,2,198,2,CHADS_STOCKS,19300
100,1,96,2,JOHNS_STOCKS,19300
207,7,199,3,CASTLE_STOCKS,19300
143,1,139,0,CUTHS_STOCKS,19300
98,0,94,0,HATFIELD_STOCKS,19400
93,0,89,1,COLLINGWOOD_STOCKS,19400
203,0,201,0,CHADS_STOCKS,19400
99,0,97,0,JOHNS_STOCKS,19400
208,2,200,1,CASTLE_STOCKS,19400
144,0,140,2,CUTHS_STOCKS,19400
99,3,95,2,HATFIELD_STOCKS,19500
94,2,90,2,COLLINGWOOD_STOCKS,19500
203,0,199,0,CHADS_STOCKS,19500
100,1,96,1,JOHNS_STOCKS,19500
207,8,201,6,CASTLE_STOCKS,19500
144,1,140,3,CUTHS_STOCKS,19500
99,2,95,3,HATFIELD_STOCKS,19600
94,3,90,3,COLLINGWOOD_STOCKS,19600
203,1,199,3,CHADS_STOCKS,19600
102,3,98,2,JOHNS_STOCKS,19600
208,2,200,2,CASTLE_STOCKS,19600
144,0,140,0,CUTHS_STOCKS,19600
98,0,96,0,HATFIELD_STOCKS,19700
94,0,90,1,COLLINGWOOD_STOCKS,19700
204,3,200,1,CHADS_STOCKS,19700
100,1,98,2,JOHNS_STOCKS,19700
